RT,SERIALNO,SPORDER,PUMA00,PUMA10,ST,ADJINC,PWGTP,age,CIT,CITWP05,CITWP12,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP05,MARHYP12,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP05,YOEP12,ANC,ANC1P05,ANC1P12,ANC2P05,ANC2P12,DECADE,DIS,DRIVESP,ESP,ESR,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,LANP05,LANP12,MIGPUMA00,MIGPUMA10,MIGSP05,MIGSP12,MSP,NAICSP,NATIVITY,NOP,OC,OCCP10,OCCP12,PAOC,PERNP,PINCP,POBP05,POBP12,POVPIP,POWPUMA00,POWPUMA10,POWSP05,POWSP12,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P05,RAC2P12,RAC3P05,RAC3P12,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP10,SOCP12,VPS,WAOB,FAGEP,FANCP,FCITP,FCITWP,FCOWP,FDDRSP,FDEARP,FDEYEP,FDOUTP,FDPHYP,FDRATP,FDRATXP,FDREMP,FENGP,FESRP,FFERP,FFODP,FGCLP,FGCMP,FGCRP,FHINS1P,FHINS2P,FHINS3C,FHINS3P,FHINS4C,FHINS4P,FHINS5C,FHINS5P,FHINS6P,FHINS7P,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARHDP,FMARHMP,FMARHTP,FMARHWP,FMARHYP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FWRKP,FYOEP,PWGTP1,PWGTP2,PWGTP3,PWGTP4,PWGTP5,PWGTP6,PWGTP7,PWGTP8,PWGTP9,PWGTP10,PWGTP11,PWGTP12,PWGTP13,PWGTP14,PWGTP15,PWGTP16,PWGTP17,PWGTP18,PWGTP19,PWGTP20,PWGTP21,PWGTP22,PWGTP23,PWGTP24,PWGTP25,PWGTP26,PWGTP27,PWGTP28,PWGTP29,PWGTP30,PWGTP31,PWGTP32,PWGTP33,PWGTP34,PWGTP35,PWGTP36,PWGTP37,PWGTP38,PWGTP39,PWGTP40,PWGTP41,PWGTP42,PWGTP43,PWGTP44,PWGTP45,PWGTP46,PWGTP47,PWGTP48,PWGTP49,PWGTP50,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,PWGTP56,PWGTP57,PWGTP58,PWGTP59,PWGTP60,PWGTP61,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,PWGTP70,PWGTP71,PWGTP72,PWGTP73,PWGTP74,PWGTP75,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP80,FDISP,FPERNP,FPINCP,FPRIVCOVP,FPUBCOVP,nochildren,lnfaminc,widowed,divorced,separated,nevermarried,male,female,agesq,ltHS,BA,BAplus,black,hisp,hourly,coveligd
P,2011000006507,2,2200,-9,25,1073094,13,23,1,,,3.0,2.0,2,2,2.0,2.0,,,2.0,,,,,,1,2,2,2,2,2,2,0.0,15.0,1.0,1.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,2.0,3.0,3.0,0.0,0.0,2,0.0,1.0,,16.0,0.0,1,0.0,0.0,50000.0,40.0,1.0,1.0,1.0,,,2,50,-9,26,-9,,2,1.0,,1.0,,,1,1,9470.0,87.0,45.0,,,,,,,6.0,92MP,1,,0,3740.0,N.A.,,50000.0,50000.0,25,-9,501.0,2300.0,-9.0,25.0,-9.0,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,332011,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9,28,20,30,14,16,12,15,13,5,3,5,14,29,9,3,10,10,4,3,13,5,5,2,11,14,16,12,16,27,23,22,13,5,13,19,11,13,22,24,17,18,21,27,13,9,13,17,13,3,3,4,12,19,15,4,15,13,5,3,19,4,4,3,11,11,14,15,18,20,16,23,11,3,17,16,14,13,24,28,0,0,0,0,0,1,11.4804022733,0,0,0,1,1,0,529,0,0,0,0,0,1,1
P,2011000006610,1,2400,-9,25,1073094,19,69,1,,,1.0,2.0,2,2,2.0,2.0,,2.0,2.0,,,2.0,,,1,2,1,2,2,2,2,7200.0,20.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,1968.0,-9.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,21600.0,1.0,,17.0,0.0,1,0.0,15600.0,18000.0,28.0,1.0,1.0,1.0,,,1,939,-9,999,-9,,2,1.0,,1.0,,,1,1,6180.0,82.0,39.0,,,,,,,1.0,485M,1,,0,9120.0,N.A.,,18000.0,62400.0,25,-9,501.0,2400.0,-9.0,25.0,-9.0,1,1,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,533020,N.A.//,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,17,22,26,19,25,5,6,39,31,7,22,30,7,6,21,15,28,23,20,19,17,21,36,27,16,5,6,32,35,6,19,41,5,6,23,23,29,17,23,27,17,19,30,21,25,6,6,35,38,6,20,33,6,5,20,27,29,15,19,21,22,19,29,18,18,5,7,36,34,6,22,31,6,5,18,23,37,13,0,0,0,0,0,1,11.6985748119,0,0,0,0,1,0,4761,0,0,0,0,0,1,1
P,2011000006610,2,2400,-9,25,1073094,20,63,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,600.0,20.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,1968.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,1,0.0,1.0,,18.0,0.0,2,0.0,0.0,44200.0,40.0,1.0,1.0,1.0,,,4,999,-9,999,-9,,2,1.0,,1.0,,,1,1,2190.0,86.0,43.0,,,,,,,1.0,3254,1,,0,5700.0,N.A.,4.0,44200.0,44800.0,23,-9,501.0,2500.0,-9.0,25.0,-9.0,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,436010,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,22,20,21,37,20,22,6,6,40,35,6,21,29,5,6,21,20,30,21,22,18,21,17,33,25,18,5,6,36,29,6,20,33,6,6,20,15,33,19,20,21,19,20,41,19,17,6,5,32,32,5,18,30,7,6,20,20,27,18,17,22,22,20,33,20,21,6,7,37,26,5,20,36,6,6,18,22,36,20,0,1,1,0,0,1,11.6985748119,0,0,0,0,0,1,3969,0,0,0,0,0,0,1
P,2011000006686,1,1300,-9,25,1073094,22,53,1,,,3.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,200.0,20.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,1981.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,16.0,0.0,1,0.0,0.0,46000.0,40.0,1.0,1.0,1.0,,,1,939,-9,999,-9,,2,1.0,,1.0,,,1,1,9470.0,92.0,49.0,,,,,,,1.0,92MP,1,,0,3400.0,N.A.,,46000.0,46200.0,25,-9,463.0,2700.0,-9.0,25.0,-9.0,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,292041,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,5,36,32,20,23,6,7,31,22,22,21,36,19,24,21,6,26,23,38,21,19,21,20,6,7,16,25,24,6,28,6,19,29,41,38,25,7,36,21,7,29,6,6,25,24,31,38,6,19,19,27,7,22,20,17,36,18,26,6,19,15,28,19,30,35,24,25,20,36,7,35,23,6,7,6,21,33,7,0,0,0,0,0,1,11.2797315778,0,0,0,0,1,0,2809,0,0,0,0,0,1,0
P,2011000006686,2,1300,-9,25,1073094,22,52,1,,,1.0,2.0,2,2,2.0,2.0,,2.0,2.0,,,2.0,,,1,2,2,2,2,2,2,0.0,10.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,1981.0,-9.0,1.0,3.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,1,0.0,1.0,,20.0,0.0,2,0.0,0.0,25000.0,40.0,1.0,1.0,1.0,,,1,939,-9,999,-9,,2,1.0,,1.0,,,1,1,5790.0,90.0,49.0,,,,,,,1.0,4MS,1,,0,5620.0,N.A.,4.0,25000.0,25000.0,36,-9,463.0,1300.0,-9.0,25.0,-9.0,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,435081,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,7,34,34,24,19,7,6,31,26,25,21,37,21,22,23,7,22,23,43,22,19,22,26,7,6,20,22,16,8,35,6,22,31,51,39,23,5,35,19,6,38,5,7,22,23,31,44,7,21,23,27,8,31,20,18,42,23,24,6,17,18,23,18,34,35,24,26,15,40,7,36,24,5,8,8,23,38,7,0,0,0,0,0,1,11.2797315778,0,0,0,0,0,1,2704,0,0,0,0,0,0,1
P,2011000006686,3,1300,-9,25,1073094,20,22,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,,,,2,2,2,2,2,2,2,0.0,10.0,1.0,1.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,2,0.0,1.0,,21.0,0.0,1,0.0,0.0,8000.0,30.0,1.0,4.0,1.0,,,1,939,-9,999,-9,,2,1.0,,1.0,6000.0,,2,1,5790.0,96.0,55.0,,,,,,,6.0,4MS,1,,0,4760.0,N.A.,,8000.0,8000.0,25,-9,463.0,1300.0,-9.0,25.0,-9.0,2,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2.0,2.0,,,412031,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,10,28,32,21,24,5,5,31,16,19,21,37,21,18,24,7,21,23,26,15,21,16,30,6,5,19,22,17,6,36,6,29,36,40,34,22,5,28,23,9,40,8,6,23,24,39,34,5,17,14,17,7,25,23,17,40,17,21,5,23,17,23,24,32,41,19,22,12,30,8,29,21,6,7,5,30,28,7,0,0,0,0,0,1,11.2797315778,0,0,0,1,1,0,484,0,1,1,0,0,1,0
P,2011000006819,1,1900,-9,25,1073094,11,44,4,2010.0,-9.0,2.0,2.0,2,2,2.0,2.0,,,2.0,2.0,,2.0,,,1,2,2,1,2,2,2,0.0,5.0,,12.0,1.0,1,2.0,2.0,1.0,2.0,1998.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,24.0,0.0,1,0.0,0.0,48000.0,50.0,1.0,1.0,1.0,1990.0,-9.0,2,795,-9,782,-9,6.0,2,,,1.0,5200.0,,1,1,9160.0,107.0,67.0,712.0,-9.0,,,,,1.0,8131,2,,0,2040.0,N.A.,,48000.0,48000.0,240,-9,215.0,1900.0,-9.0,25.0,-9.0,1,1,2,6,43,-9,26,-9,0,1,0,0,1,0,0,0,1.0,2.0,,,212011,N.A.//,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,17,16,20,10,17,7,19,5,7,3,4,8,7,15,14,11,9,7,25,4,3,11,12,32,8,13,9,9,26,20,10,4,5,16,12,3,14,5,7,9,12,28,12,8,16,4,30,5,9,3,4,9,6,25,14,12,10,9,25,4,4,11,11,14,9,13,8,10,17,12,7,4,6,18,13,3,23,0,0,0,0,0,0,10.7789562899,0,0,0,0,1,0,1936,0,0,1,0,0,0,0
P,2011000007031,3,700,-9,25,1073094,16,53,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,2,2,2,1,2,2,2,0.0,20.0,1.0,1.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,2,0.0,1.0,,16.0,0.0,2,0.0,0.0,6000.0,20.0,1.0,4.0,1.0,,,1,939,-9,999,-9,,2,1.0,,1.0,,,1,1,8370.0,270.0,145.0,,,,,,,6.0,6241,1,,0,5620.0,N.A.,4.0,6000.0,6000.0,25,-9,294.0,800.0,-9.0,25.0,-9.0,2,1,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,435081,N.A.//,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,4,14,15,16,5,26,5,17,35,33,34,17,4,26,14,18,17,6,37,14,16,5,5,27,17,18,12,24,15,16,15,4,14,18,27,4,41,17,23,38,31,19,15,15,33,4,24,13,5,5,5,16,27,5,15,17,21,27,5,18,15,30,34,6,15,15,14,5,16,24,17,27,16,13,4,31,7,22,1,0,0,0,0,1,10.8356516336,0,0,0,1,0,1,2809,0,0,0,0,0,1,1
P,2011000007040,1,4100,-9,25,1073094,34,34,1,,,2.0,2.0,2,2,2.0,2.0,,2.0,2.0,,,2.0,,,1,2,2,2,2,2,2,0.0,,,11.0,2.0,1,2.0,2.0,1.0,2.0,2009.0,-9.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,19.0,0.0,1,0.0,0.0,33900.0,38.0,1.0,1.0,1.0,,,1,22,-9,999,-9,,2,,,1.0,,,1,1,6990.0,,,,,,,,,1.0,524,1,,0,540.0,N.A.,,33900.0,33900.0,25,-9,442.0,4100.0,-9.0,25.0,-9.0,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,131030,N.A.//,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,44,44,11,12,44,37,9,61,61,34,44,9,29,31,32,32,8,38,24,32,8,8,71,55,9,37,61,11,14,41,34,59,41,32,33,29,57,44,31,48,60,51,10,9,55,34,9,58,55,26,37,11,26,32,34,38,10,36,34,30,9,12,46,60,8,37,49,11,12,29,39,54,30,30,30,36,66,28,0,0,0,0,0,1,11.0759696898,0,0,0,0,1,0,1156,0,0,0,0,0,0,1
P,2011000007040,2,4100,-9,25,1073094,33,32,1,,,2.0,2.0,2,2,2.0,2.0,,,2.0,,2.0,2.0,,,1,2,2,2,2,2,2,0.0,20.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,2009.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,1,0.0,1.0,,16.0,0.0,2,0.0,0.0,30700.0,38.0,1.0,1.0,1.0,,,1,50,-9,999,-9,,2,1.0,,1.0,,,1,1,6990.0,86.0,43.0,,,,,,,1.0,524,1,,0,5840.0,N.A.,4.0,30700.0,30700.0,25,-9,442.0,3900.0,-9.0,25.0,-9.0,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,439041,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,50,50,11,13,43,33,12,63,45,32,34,9,28,31,36,30,10,31,29,36,9,9,66,65,10,39,61,7,13,39,30,60,40,30,34,37,59,38,39,38,58,44,8,11,64,32,11,55,56,25,32,12,31,32,30,32,11,34,30,35,9,9,45,59,10,37,55,11,11,30,36,57,25,34,34,37,59,26,0,0,0,0,0,1,11.0759696898,0,0,0,0,0,1,1024,0,0,0,0,0,0,0
P,2011000007068,1,3305,-9,25,1073094,22,27,1,,,3.0,2.0,2,2,2.0,2.0,,,2.0,,,,,,1,2,2,2,2,2,2,12000.0,15.0,1.0,1.0,2.0,1,2.0,1.0,1.0,2.0,2010.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,22.0,0.0,1,0.0,0.0,100000.0,50.0,1.0,1.0,1.0,,,1,50,-9,999,-9,,2,1.0,,1.0,5301.0,,1,1,9470.0,187.0,112.0,,,,,,,1.0,92MP,1,,0,3850.0,N.A.,,100000.0,112000.0,25,-9,501.0,3400.0,-9.0,25.0,-9.0,1,2,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2.0,2.0,,,333050,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,7,33,30,33,24,30,31,16,47,8,7,23,20,22,38,20,6,19,22,47,32,10,23,5,24,27,7,23,6,39,29,29,23,21,6,18,29,25,23,37,52,5,22,9,23,25,6,18,7,45,39,22,17,18,7,19,42,19,36,6,7,34,19,32,21,17,33,26,44,7,4,23,27,21,42,16,7,22,0,0,0,0,0,1,11.9640010843,0,0,0,0,1,0,729,0,0,1,0,0,0,0
P,2011000007068,2,3305,-9,25,1073094,23,27,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,2.0,,,,1,2,2,2,2,2,2,0.0,30.0,1.0,1.0,2.0,1,2.0,1.0,1.0,2.0,2010.0,-9.0,1.0,4.0,,,,,,,,,,2.0,5.0,2.0,2.0,3.0,0.0,0.0,1,0.0,3.0,16.0,22.0,0.0,2,0.0,0.0,45000.0,40.0,1.0,1.0,1.0,,,2,50,-9,51,-9,,2,1.0,,1.0,5203.0,,1,1,7870.0,97.0,52.0,,,,,,,1.0,611M1,1,,0,2000.0,N.A.,4.0,45000.0,45000.0,25,-9,501.0,3300.0,-9.0,25.0,-9.0,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,211010,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,8,42,29,30,22,21,30,25,41,7,7,25,19,20,38,18,7,21,17,37,31,7,21,5,18,24,8,23,8,33,33,22,23,29,7,24,31,23,23,36,42,6,18,8,17,15,6,23,8,37,37,22,19,26,6,25,46,28,32,7,9,34,20,32,21,22,34,22,42,7,7,21,23,18,42,19,7,22,0,0,0,0,0,1,11.9640010843,0,0,0,0,0,1,729,0,0,1,0,0,1,0
P,2011000007094,3,3000,-9,25,1073094,15,46,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,0.0,45.0,,4.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,2,0.0,1.0,,21.0,780.0,1,0.0,0.0,16800.0,18.0,1.0,4.0,,,,4,999,-9,999,-9,,2,,,1.0,5501.0,,1,1,3190.0,115.0,67.0,,,,,,,6.0,333MS,1,,0,1540.0,N.A.,,17580.0,17580.0,25,-9,501.0,3400.0,-9.0,25.0,-9.0,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,173010,N.A.//,,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,,1,,1,,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,21,3,6,5,5,25,22,13,4,25,16,15,29,16,18,28,14,19,17,33,15,14,15,10,13,13,17,5,23,17,4,4,17,29,28,17,4,24,4,17,4,28,27,29,32,4,16,16,25,4,18,19,6,18,13,5,19,11,14,4,19,19,18,12,13,13,5,26,19,15,26,18,12,5,4,13,28,4,29,13,1,1,1,1,1,1,12.3569895308,0,0,0,1,1,0,2116,0,1,1,0,1,0,1
P,2011000007094,4,3000,-9,25,1073094,21,42,1,,,2.0,2.0,2,2,2.0,2.0,,,2.0,,2.0,2.0,,,1,2,2,2,2,2,2,0.0,40.0,,4.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,2,0.0,1.0,,16.0,1000.0,2,0.0,0.0,133000.0,45.0,1.0,1.0,,,,4,999,-9,999,-9,,2,,,1.0,,,1,1,7870.0,96.0,49.0,,,,,,,6.0,611M1,1,,0,3060.0,N.A.,4.0,134000.0,134000.0,25,-9,501.0,3300.0,-9.0,25.0,-9.0,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,291060,N.A.//,,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,,1,,1,,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,30,4,6,6,7,38,22,19,7,34,15,19,36,25,27,31,21,19,23,36,21,15,24,23,19,17,30,8,23,20,6,6,26,34,32,30,6,31,6,21,6,35,34,48,36,4,18,21,30,5,25,23,6,21,21,9,23,15,21,7,19,24,19,16,21,19,5,40,24,24,33,32,19,6,6,19,32,7,40,20,1,1,1,1,1,1,12.3569895308,0,0,0,1,0,1,1764,0,0,0,0,1,1,1
P,2011000007136,1,3500,-9,25,1073094,15,75,1,,,1.0,2.0,1,2,2.0,2.0,,2.0,2.0,,,2.0,,,2,2,1,2,1,2,2,0.0,45.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,1962.0,-9.0,1.0,3.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,33300.0,1.0,,18.0,0.0,1,0.0,21000.0,36300.0,35.0,1.0,1.0,1.0,,,2,51,-9,50,-9,,1,1.0,,1.0,,,1,1,7070.0,81.0,33.0,,,,,,,1.0,531,1,,0,6230.0,N.A.,,36300.0,90600.0,25,-9,501.0,3300.0,-9.0,25.0,-9.0,1,1,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,472031,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,26,14,25,5,6,14,18,20,26,14,5,15,5,5,22,15,25,13,18,16,4,15,5,23,27,15,19,17,4,12,28,14,24,24,5,14,5,14,12,15,24,14,34,4,6,16,17,15,39,16,5,16,3,5,23,14,32,14,12,18,4,14,6,23,22,13,15,15,5,15,22,15,24,32,5,16,5,17,0,0,0,0,1,1,11.4978118272,0,0,0,0,1,0,5625,0,0,0,0,0,0,0
P,2011000007205,1,1400,-9,25,1073094,11,35,1,,,2.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,-5200.0,35.0,1.0,1.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,24.0,9000.0,1,0.0,0.0,94000.0,42.0,1.0,3.0,1.0,,,2,22,-9,51,-9,,2,1.0,,1.0,5501.0,3700.0,1,1,7870.0,113.0,67.0,,,,,,,6.0,611M1,1,,0,2200.0,N.A.,,103000.0,97800.0,41,-9,501.0,2700.0,-9.0,25.0,-9.0,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,251000,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,10,12,19,3,13,10,23,14,16,17,3,4,13,11,11,12,19,19,17,11,12,10,4,22,12,9,4,11,3,4,14,19,10,10,12,11,4,4,3,11,12,12,17,3,11,12,20,10,17,21,4,3,12,9,12,14,17,20,19,9,11,11,3,17,12,13,3,11,3,3,22,18,10,12,11,11,3,4,0,0,0,0,0,0,,0,0,0,1,1,0,1225,0,0,1,0,0,1,1
